"ID","weight","weight_2","Country_code","Country_name","Age_cat","Female","Income","Higher_edu","Home_ownership","Dwelling_house","Dwelling_size","Rural","Env_concern","Env_policy_public","Env_policy_costs","Env_policy_subsidy","Env_policy_tax","Env_policy_standards","Env_policy_liH","Adoption","Gov_support","EPS"
"c90b9ce0-4154-11ec-bc03-539d9ac09bd7",0.876543057832282,0.871396308440157,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",0,1,1,0,1,0,1,1,1,1,3.45
"ea425860-414e-11ec-ba1a-db541ee66c82",0.938775915316135,1.04393426802723,9,"BE","55+",1,"quintile 2",0,1,1,"51–75 m²",1,1,1,1,1,1,1,1,1,1,2.98
"16cb5ff0-4150-11ec-9cf1-f7166e99d211",1.01133628407187,1.07092305502634,3,"FR","55+",0,"quintile 2",0,1,1,"51–75 m²",1,0,1,0,1,0,0,1,0,0,4.17
"f98b7b70-414e-11ec-bfad-033ff736e6db",0.999298300861284,0.95853905667838,9,"BE","55+",0,"quintile 5",1,0,1,"Don't know",1,1,0,0,0,0,1,0,0,0,2.98
"b24cf410-4153-11ec-867f-3dec3e887da3",0.897811612944698,0.840873623368164,2,"UK","55+",1,"quintile 3",0,1,1,"Don't know",1,0,0,0,1,0,1,0,0,0,3.45
"1cfbbdb0-4151-11ec-8e41-a3cbd023e097",0.916107514822676,0.871577131011454,3,"FR","55+",1,"quintile 5",0,1,1,"76–100 m²",0,1,1,0,1,1,1,0,1,1,4.17
"19b628e0-4150-11ec-855f-d31b7eab5913",0.903984861210184,0.851828632060252,3,"FR","55+",1,"quintile 5",1,1,1,"151–200 m²",1,0,1,0,1,0,1,0,0,0,4.17
"de95b060-574a-11ec-b59c-21a2822f9144",0.996486933301463,1.06410486039117,8,"CA","55+",1,"quintile 2",0,1,1,"151–200 m²",0,1,0,0,1,0,1,1,1,0,3.01
"6f9ab060-4154-11ec-964e-1960af369253",0.924761382667568,0.879773288254475,3,"FR","55+",1,"quintile 5",1,1,1,"151–200 m²",1,0,1,0,1,0,1,1,0,0,4.17
"216e7280-f09a-11ec-9cca-51edfcb2e09c",1.07466086094801,1.009197962165,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",0,0,1,0,1,1,1,0,0,0,4.17
"f18be730-414e-11ec-9a60-ab54cb6bd507",0.999298300861284,0.95853905667838,9,"BE","55+",0,"quintile 5",0,1,1,"51–75 m²",1,1,1,0,1,0,1,1,1,0,2.98
"abc669e0-4153-11ec-9c82-a75964013dd4",0.99883043622545,0.937234849906524,3,"FR","55+",0,"quintile 5",0,1,1,"151–200 m²",1,1,1,0,1,0,1,0,1,0,4.17
"bfd9eb60-574a-11ec-bd24-07dac9b27d84",1.02406185811532,1.08264024789564,8,"CA","55+",0,"quintile 2",0,1,1,"76–100 m²",0,0,0,0,0,0,0,0,1,0,3.01
"08b50f30-58c9-11ec-b4a3-7b87fad4f499",1.04320337512771,0.984475625237401,5,"SE","55+",0,"quintile 5",0,0,0,"76–100 m²",1,0,1,0,1,1,1,1,1,0,3.59
"bed73e70-574a-11ec-a772-bb82d423b5cf",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",1,1,0,"76–100 m²",0,1,1,1,1,1,1,1,1,0,3.01
"b5c20c50-4153-11ec-b023-67a2c789fdb0",0.900887243754282,1.03089838159207,3,"FR","55+",1,"quintile 3",0,1,1,"101–150 m²",1,1,0,0,1,0,1,0,1,0,4.17
"6b3b5d80-4152-11ec-b9d2-af906b9630e9",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",0,1,0,"Don't know",0,1,0,1,0,1,1,0,0,0,3.45
"bef97b40-4154-11ec-b0cb-7752b0e41b34",0.876543057832282,0.844646464789776,2,"UK","55+",1,"quintile 5",0,1,1,"Don't know",0,1,0,0,0,0,0,1,0,0,3.45
"426dfa40-4152-11ec-b7a1-7fa7b32c2546",0.965128284167107,0.922068857775044,2,"UK","55+",1,"quintile 5",0,1,1,"101–150 m²",1,0,1,0,1,0,1,0,1,0,3.45
"ef91fc60-414e-11ec-9851-89de2c85c964",0.938775915316135,0.939180203784926,9,"BE","55+",1,"quintile 1",0,0,0,"Don't know",1,1,1,0,0,0,1,1,1,0,2.98
"6f2abe30-4152-11ec-9701-3f03bfca71ac",0.976340551882197,0.896607376317359,2,"UK","55+",0,"quintile 3",0,1,1,"Don't know",1,1,1,0,0,0,0,0,1,0,3.45
"1712e1e0-4151-11ec-905a-738d6fe532d3",1.00787081350731,0.952113916746454,3,"FR","55+",0,"quintile 5",1,1,1,"101–150 m²",1,1,1,0,1,1,1,0,1,0,4.17
"83123820-4152-11ec-929b-1b4f31abffa6",0.892694901362893,0.815615587179776,2,"UK","55+",1,"quintile 4",1,1,1,"Don't know",1,1,0,0,1,1,1,1,1,1,3.45
"2340b6c0-4154-11ec-8edd-557d53eda1c9",0.965128284167107,0.895997547958968,2,"UK","55+",1,"quintile 4",0,1,0,"101–150 m²",1,1,1,0,1,0,1,1,1,0,3.45
"9ec73090-4150-11ec-8d08-4b97b22e2d8c",0.9979951778157,0.982788884070027,3,"FR","55+",0,"quintile 4",1,1,1,"151–200 m²",1,1,1,0,1,0,1,0,0,0,4.17
"3d0e94d0-b723-11ec-9cd5-133b033acf75",0.893980876099262,0.859919054045619,2,"UK","55+",1,"quintile 5",0,1,1,"Don't know",0,1,1,0,1,0,1,1,1,0,3.45
"6fb0a070-574a-11ec-80c2-3300ce9e87da",0.91945705890074,1.01693217846948,8,"CA","55+",1,"quintile 4",1,1,1,"151–200 m²",0,1,1,1,1,1,1,1,1,0,3.01
"f2e26f00-574a-11ec-9b7c-bb758d0473a8",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",1,0,0,"Don't know",0,1,0,0,0,0,1,1,0,0,3.01
"39e5c8d0-4150-11ec-985f-d1430db7c0d7",0.935512803890638,0.921021479477301,3,"FR","55+",1,"quintile 4",0,0,1,"51–75 m²",0,1,1,0,1,0,0,1,1,0,4.17
"792d4020-d14f-11ec-988f-f3d07775bd3a",0.965128284167107,1.33784662851716,2,"UK","55+",1,"quintile 2",0,1,1,"Don't know",0,1,1,0,1,1,1,0,0,0,3.45
"4ee55780-574b-11ec-bc9a-fd47daccf2bd",1.02102800403349,0.95559420107735,1,"US","55+",0,"quintile 1",0,1,1,"101–150 m²",0,0,0,0,0,0,0,1,1,0,2.6
"1ad09af0-4152-11ec-9799-237d9c3a7f5a",0.924761382667568,0.951185694879448,3,"FR","55+",1,"quintile 1",0,0,0,"26–50 m²",0,1,0,0,0,0,1,0,0,0,4.17
"1f146460-4152-11ec-8882-313f165e56fb",1.05232766652201,1.00302189362682,2,"UK","55+",0,"quintile 1",0,0,0,"26–50 m²",0,0,0,0,1,0,1,1,1,1,3.45
"96e8c3e0-4151-11ec-9759-2b658df6766c",0.847503421974445,0.842812124285271,3,"FR","55+",1,"quintile 4",0,1,1,"101–150 m²",0,1,0,0,1,0,1,1,1,0,4.17
"c17f8470-574a-11ec-af77-4d7a7014536c",0.933122280086118,0.932351143873873,8,"CA","55+",1,"quintile 1",0,1,1,"Don't know",0,0,1,0,0,0,0,0,1,0,3.01
"b37fbb80-4155-11ec-a994-57fac96c3b2a",0.864634739683517,0.78051701579127,2,"UK","55+",1,"quintile 3",1,0,0,"Don't know",0,0,0,0,1,1,1,1,0,0,3.45
"fdb4a030-414e-11ec-9a1a-47b6b96bbad6",0.938775915316135,0.892678107863399,9,"BE","55+",1,"quintile 5",0,1,1,"101–150 m²",1,0,1,0,1,0,1,0,1,0,2.98
"ca9914e0-574a-11ec-8eff-e5d313cdb057",0.996486933301463,0.939988314670107,8,"CA","55+",1,"quintile 3",0,1,1,"76–100 m²",0,1,1,0,1,0,1,1,1,0,3.01
"352df500-a570-11ec-9514-0b3ba3820e1b",0.881413188131003,0.982858826889289,3,"FR","18-24",1,"quintile 3",1,1,0,"101–150 m²",0,1,1,0,1,0,0,1,1,1,4.17
"438d98c0-574b-11ec-9e76-f71070dd6b92",0.871856519136111,0.802729158810547,1,"US","55+",1,"quintile 2",0,1,1,"101–150 m²",1,0,0,0,0,0,0,0,1,0,2.6
"50a1ab90-c338-11ec-a1cc-89cd3be8dad4",0.950915050041164,0.923323264154057,2,"UK","55+",1,"quintile 5",0,1,1,"76–100 m²",0,1,1,1,1,1,1,1,1,0,3.45
"e0ca9b70-4155-11ec-b1e1-dfc5ead7127e",0.94814747270258,0.899622358022116,3,"FR","55+",0,"quintile 5",1,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,1,4.17
"1f068d20-4154-11ec-8dde-dd20dfcbb4b3",1.03851989407343,0.955182011775297,2,"UK","55+",0,"quintile 4",0,1,1,"76–100 m²",0,1,1,0,1,0,1,1,1,0,3.45
"3b3748e0-414f-11ec-9afc-3734861115b6",0.984135241064157,0.982402034156767,4,"NL","55+",0,"quintile 1",0,1,1,"101–150 m²",1,1,0,0,0,0,0,1,1,0,3.3
"514b3730-574c-11ec-9cf5-5db2efa1f72f",0.875434299847098,0.807652828609233,1,"US","55+",1,"quintile 2",0,1,1,"101–150 m²",0,0,0,0,0,0,0,0,0,0,2.6
"41334fa0-574b-11ec-b23a-45e571860669",1.01685520168973,0.900188634765965,1,"US","55+",0,"quintile 3",1,1,1,"76–100 m²",0,0,0,0,0,0,0,0,1,0,2.6
"4f8934a0-4152-11ec-a6fb-6f69c58ee1a2",0.963558061218733,0.894409947949883,2,"UK","55+",1,"quintile 3",0,1,1,"Don't know",0,0,0,0,1,0,0,0,0,0,3.45
"974f3ce0-4151-11ec-ac08-c13c76da2885",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",1,1,1,"101–150 m²",0,1,1,1,1,1,1,1,1,1,4.17
"75315e70-574a-11ec-9245-1d5c4ac37eb7",0.991916934290403,1.06440503849528,8,"CA","55+",0,"quintile 2",0,1,1,"76–100 m²",0,0,0,0,1,0,1,1,1,1,3.01
"70090170-574a-11ec-9b57-a7911a1b9211",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",1,1,1,"76–100 m²",0,0,1,0,1,0,1,1,0,0,3.01
"8e3a5d90-574a-11ec-b4aa-6facd216a5f4",1.04355619090187,0.961483229614148,8,"CA","55+",0,"quintile 3",1,1,1,"Don't know",0,0,1,0,1,0,1,0,0,0,3.01
"09adc9d0-4153-11ec-8c8b-9b369677153d",1.00548139381737,1.15559421110519,3,"FR","55+",0,"quintile 3",1,1,0,"51–75 m²",0,1,1,0,0,0,0,1,1,1,4.17
"73d9a400-4154-11ec-94d3-ebc30b35bdae",0.929017003866612,0.885856666036159,3,"FR","55+",1,"quintile 5",0,1,1,"More than 200 m²",1,1,0,1,1,1,1,1,0,0,4.17
"3cad4200-4152-11ec-8782-2d945539346a",0.983387325042654,0.890300371966431,2,"UK","55+",0,"quintile 4",0,1,1,"76–100 m²",0,1,1,0,1,1,1,1,1,0,3.45
"95dc27f0-4151-11ec-861f-bb3670192be2",0.99883043622545,0.937234849906524,3,"FR","55+",0,"quintile 5",0,1,1,"76–100 m²",1,1,1,0,1,0,1,0,0,0,4.17
"28f9ce90-4153-11ec-a341-db61e01e513a",0.885442853973724,1.21870280911406,2,"UK","55+",1,"quintile 2",1,1,1,"Don't know",1,1,1,1,1,0,1,1,1,0,3.45
"1d0c95b0-4151-11ec-8bdc-69e1f7dfdd36",0.9979951778157,1.13583865910339,3,"FR","55+",0,"quintile 3",1,1,0,"26–50 m²",0,1,1,0,0,0,0,1,0,0,4.17
"1ceea670-4152-11ec-a035-2f482ce3ecd9",0.916107514822676,0.984513235210492,3,"FR","55+",1,"quintile 2",0,1,1,"76–100 m²",1,1,1,0,1,1,1,1,1,0,4.17
"966a1290-414f-11ec-8461-39b5472d7cbd",0.942879193656637,0.918397454639783,4,"NL","55+",1,"quintile 1",0,1,0,"101–150 m²",0,1,1,0,1,0,1,1,0,0,3.3
"0e55ec80-4153-11ec-a338-1599d566fb7b",0.900887243754282,0.891988894650083,3,"FR","55+",1,"quintile 4",0,1,1,"101–150 m²",1,1,1,0,1,1,1,0,0,0,4.17
"eb9bd470-ecbb-11ec-a214-754b0553e082",0.893980876099262,0.842196471259039,2,"UK","55+",1,"quintile 3",0,1,1,"151–200 m²",0,0,1,0,1,0,1,1,1,0,3.45
"5be927e0-58c9-11ec-864b-6dc871801ec9",1.04320337512771,0.984475625237401,5,"SE","55+",0,"quintile 5",1,0,0,"51–75 m²",0,0,1,0,0,0,0,0,0,0,3.59
"74046940-4150-11ec-bcc4-fbe874c127eb",0.898751456419445,0.931520350613243,3,"FR","55+",1,"quintile 1",0,0,0,"51–75 m²",0,0,1,0,1,1,1,1,0,0,4.17
"3a22a040-bc05-11ec-adab-a3a87d5809bf",0.916107514822676,0.871577131011454,3,"FR","55+",1,"quintile 5",0,1,1,"101–150 m²",0,1,0,0,1,0,1,0,0,0,4.17
"d4289380-574c-11ec-80bd-33e996a98210",0.977390687737433,0.916494201464796,8,"CA","55+",0,"quintile 3",0,1,1,"101–150 m²",0,1,0,0,1,1,1,0,1,0,3.01
"8196ff30-574a-11ec-8e0e-d1af56c32ef0",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",1,1,0,"76–100 m²",0,1,0,0,1,0,1,1,0,0,3.01
"2241aad0-4153-11ec-b4e5-6b015a1dcd1b",0.965128284167107,0.922068857775044,2,"UK","55+",1,"quintile 5",0,0,1,"Don't know",1,0,0,0,0,0,0,0,1,0,3.45
"03793bd0-574c-11ec-9d6b-d9cd66b0489b",1.01685520168973,1.12558251019553,1,"US","55+",0,"quintile 4",0,1,1,"101–150 m²",0,1,1,0,0,0,0,1,1,1,2.6
"47fac4a0-4152-11ec-9524-fd8ca29ec149",0.985759966070966,0.929090332231883,2,"UK","55+",0,"quintile 5",0,1,1,"76–100 m²",0,0,1,0,0,0,1,1,1,0,3.45
"1ff792b0-4154-11ec-ae13-0f115df49e9d",0.976340551882197,0.896607376317359,2,"UK","55+",0,"quintile 3",0,1,1,"Don't know",0,1,1,0,1,0,1,1,0,0,3.45
"b1acc7a0-4153-11ec-aad8-2576229e993b",1.04660828226905,0.983103459574742,3,"FR","55+",0,"quintile 5",0,1,1,"76–100 m²",1,1,0,0,1,1,1,1,1,1,4.17
"f8150d10-414e-11ec-b5e5-1dbed50f62ca",0.999298300861284,1.00847203337574,9,"BE","55+",0,"quintile 1",1,1,1,"101–150 m²",0,0,1,0,0,0,0,0,0,0,2.98
"14a32cb0-4151-11ec-835b-e10d8e68d0f4",1.01133628407187,0.948074652987589,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",1,1,1,0,0,0,1,0,0,0,4.17
"94378d10-84c7-11ec-9c22-9feb5fbdf987",0.974936104295698,0.893574856625438,2,"UK","55+",0,"quintile 5",1,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,0,0,3.45
"a03acd60-574a-11ec-b629-2d8b5c8150d0",0.963361853154969,1.06116877992427,8,"CA","55+",1,"quintile 4",0,1,0,"151–200 m²",0,1,0,0,1,0,1,1,0,0,3.01
"3c605da0-9a14-11ec-b80f-b7d4474f69e2",0.847503421974445,0.842812124285271,3,"FR","55+",1,"quintile 4",0,1,1,"51–75 m²",1,0,0,0,1,0,1,1,1,1,4.17
"8ea02fe0-574a-11ec-a87c-7338689108d9",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",1,1,0,"101–150 m²",0,1,1,1,1,1,1,1,1,0,3.01
"bbbc1be0-574a-11ec-9c9b-75b2c9949353",0.91945705890074,0.978884229341541,8,"CA","55+",1,"quintile 2",0,1,1,"101–150 m²",0,1,1,0,1,1,1,1,1,1,3.01
"b3f226f0-4155-11ec-8aa0-d1d7f25a950f",0.885442853973724,0.839952714469632,2,"UK","55+",1,"quintile 5",1,1,1,"Don't know",0,1,0,0,1,1,1,0,0,0,3.45
"bfa9ac10-574a-11ec-8ded-533fb8a40706",1.02406185811532,0.956361745814552,8,"CA","55+",0,"quintile 3",0,1,1,"More than 200 m²",1,0,1,0,1,1,1,1,1,0,3.01
"976ee5e0-574a-11ec-a33d-73cd5d316628",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",0,1,1,"151–200 m²",1,1,0,0,1,0,1,1,1,0,3.01
"8243b290-af5f-11ec-b98c-e942d46893bf",0.892059888006596,0.915595470970864,3,"FR","55+",1,"quintile 1",0,1,1,"76–100 m²",1,1,0,0,1,0,1,1,0,0,4.17
"962320c0-4151-11ec-bbe7-810cb09bcaac",1.03458009147205,0.979176707118027,3,"FR","55+",0,"quintile 5",1,1,1,"101–150 m²",1,1,1,0,1,0,1,1,0,0,4.17
"15576600-4150-11ec-ac22-09fd6143e671",0.94814747270258,0.972645940912951,3,"FR","55+",0,"quintile 1",0,0,0,"51–75 m²",1,0,0,0,1,1,1,1,0,0,4.17
"fe477800-574a-11ec-b96c-ebd37e743987",0.916552674216983,0.845773094256784,1,"US","55+",1,"quintile 2",1,1,1,"More than 200 m²",0,0,0,0,0,0,0,0,0,0,2.6
"20628ff0-4153-11ec-b9fd-2f14a26e10df",0.963558061218733,0.913231273957086,2,"UK","55+",1,"quintile 5",0,1,1,"Don't know",0,1,0,0,1,1,1,1,0,0,3.45
"a2649400-4151-11ec-b4ff-f1c2c8303ff7",1.04660828226905,1.02508542996215,3,"FR","55+",0,"quintile 4",1,1,1,"101–150 m²",1,0,1,0,1,1,1,1,0,0,4.17
"8ff3a3a0-b59c-11ec-b00d-ad48b5e31c59",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",1,1,0,"51–75 m²",0,1,0,0,0,0,0,0,0,0,4.17
"1d83dc20-4154-11ec-ac62-d774062def57",0.926343712598292,0.845384625680021,2,"UK","18-24",1,"quintile 4",1,0,1,"76–100 m²",0,1,1,0,1,0,1,1,0,0,3.45
"9430a6a0-58c8-11ec-9bd8-613721e3ebc7",0.788713963756067,1.51620251038498,6,"CH","55+",1,"quintile 2",0,0,0,"26–50 m²",1,1,0,0,1,1,1,1,0,0,3.97
"081367c0-4153-11ec-af9e-a125976b6349",1.03458009147205,0.979176707118027,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",1,0,0,0,0,0,1,0,0,0,4.17
"2bbe7710-4153-11ec-af91-e138a8e21ffa",1.05232766652201,1.00302189362682,2,"UK","55+",0,"quintile 1",0,1,1,"Don't know",1,1,1,0,1,1,1,0,1,0,3.45
"d0181d50-58c8-11ec-9ffb-f961b1718232",0.819656285200992,0.842399643682166,6,"CH","55+",1,"quintile 3",0,1,0,"More than 200 m²",1,1,1,0,1,1,1,1,1,1,3.97
"530f1c80-574b-11ec-b7a8-dda52e970756",0.885158518272883,0.830598737980263,1,"US","55+",1,"quintile 1",1,1,1,"More than 200 m²",1,1,0,0,1,0,0,1,1,0,2.6
"2343ebc0-4153-11ec-9c4f-ad8e1fd6193f",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",0,0,1,"101–150 m²",0,0,1,0,1,0,1,1,1,0,3.45
"6a484850-ee50-11ec-b14d-ef7435a35e44",1.04571207378287,0.967591552758026,3,"FR","18-24",0,"quintile 5",1,0,0,"76–100 m²",0,0,1,0,0,1,0,1,0,0,4.17
"f5b0da20-414e-11ec-bda5-d9323112466d",0.938775915316135,0.892678107863399,9,"BE","55+",1,"quintile 5",0,1,1,"More than 200 m²",1,0,1,0,1,0,0,0,1,1,2.98
"1c3b2470-4151-11ec-af3b-776355e21c36",0.892059888006596,0.956587782528539,3,"FR","55+",1,"quintile 2",0,1,1,"76–100 m²",1,1,1,0,0,0,1,1,1,1,4.17
"6e76df70-574a-11ec-a609-17daf2869747",0.963361853154969,1.06116877992427,8,"CA","55+",1,"quintile 4",0,1,1,"101–150 m²",0,1,1,0,1,1,1,1,1,1,3.01
"f91070d0-58c8-11ec-9e32-edb975b8c0fd",0.936470913669612,0.863641331756019,5,"SE","55+",1,"quintile 5",1,1,0,"76–100 m²",0,0,1,1,1,1,1,0,0,0,3.59
"fc65e6c0-574a-11ec-8131-25231c9dc5e3",0.963361853154969,0.902322598144698,8,"CA","55+",1,"quintile 3",0,1,1,"101–150 m²",1,0,1,0,1,0,1,1,1,0,3.01
"bfe9f800-574a-11ec-939b-fb51dca7bd5f",0.970406367053008,0.939551038880419,8,"CA","55+",0,"quintile 5",0,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,1,0,3.01
"6d2866b0-4152-11ec-b422-a7a2e8d69c1f",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",1,1,1,"Don't know",1,1,1,0,1,1,1,1,1,0,3.45
"9ca90a90-bf50-11ec-9d41-4ff77b24817b",0.938775915316135,0.939180203784926,9,"BE","55+",1,"quintile 1",0,0,0,"Don't know",0,0,1,0,1,0,1,1,0,0,2.98
"fc11a5b0-49ee-11ec-bb15-fffd5d719218",0.902605711083924,0.900346743410146,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",0,0,1,0,1,1,1,0,0,0,3.45
"bc9ecf80-574a-11ec-af30-a1a87b08d2b6",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",1,0,0,"76–100 m²",0,0,0,0,0,0,0,1,1,0,3.01
"1cc78330-4152-11ec-9c4d-6367bb4f94a5",0.847503421974445,0.913031309817785,3,"FR","55+",1,"quintile 2",0,0,1,"26–50 m²",0,0,0,0,1,0,1,1,1,0,4.17
"a85f5190-4629-11ec-8f85-df2195dd23f2",1.03093082592191,0.967523526188274,3,"FR","55+",0,"quintile 5",0,0,1,"76–100 m²",1,1,1,1,1,1,1,1,1,0,4.17
"afe52200-4155-11ec-a551-13d96a71d12c",0.897811612944698,0.840873623368164,2,"UK","55+",1,"quintile 3",1,1,1,"101–150 m²",1,0,0,0,0,0,0,1,1,1,3.45
"0524d220-574c-11ec-bea1-0fd632a8e028",0.915924574122324,0.829742235046469,1,"US","55+",1,"quintile 3",0,1,1,"101–150 m²",1,0,0,0,1,0,0,0,1,0,2.6
"bb25ba20-574a-11ec-9da7-b788ded15f6a",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",0,1,1,"151–200 m²",0,1,1,1,1,1,1,0,1,1,3.01
"317d8420-955e-11ec-ba97-5df411c5d0fd",0.916107514822676,1.05032347740031,3,"FR","55+",1,"quintile 3",0,0,0,"51–75 m²",0,0,0,0,0,0,0,0,0,0,4.17
"d5e669c0-574d-11ec-9045-790d0cd0081d",0.91945705890074,0.978884229341541,8,"CA","55+",1,"quintile 2",0,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,0,3.01
"9b3490f0-4150-11ec-a113-f901b5d7cf0a",0.9214994797142,1.04758308828013,3,"FR","55+",1,"quintile 3",0,1,1,"101–150 m²",1,1,1,0,1,0,1,1,0,0,4.17
"1afe2660-4151-11ec-81b3-d57e587a3d41",0.898751456419445,0.861584363964641,3,"FR","55+",1,"quintile 5",1,1,0,"76–100 m²",0,0,0,0,1,1,1,0,1,1,4.17
"bd979340-574a-11ec-96fc-85ace260e7e3",0.933122280086118,0.932351143873873,8,"CA","55+",1,"quintile 1",1,1,1,"More than 200 m²",0,0,1,0,1,0,1,0,1,0,3.01
"07fa61c0-4153-11ec-89e6-89f1e59debe5",1.04660828226905,1.02508542996215,3,"FR","55+",0,"quintile 4",0,1,1,"101–150 m²",1,1,0,0,1,1,1,1,1,0,4.17
"baabbff0-574a-11ec-9105-f7629d99753f",0.963361853154969,1.02146574307526,8,"CA","55+",1,"quintile 2",1,0,0,"76–100 m²",0,1,0,1,1,1,1,1,1,1,3.01
"0cc788b0-574b-11ec-a8d5-5d7f73adcecd",0.871856519136111,0.797096829562004,1,"US","55+",1,"quintile 3",1,1,1,"76–100 m²",0,1,0,0,1,0,1,1,1,1,2.6
"b4e3d750-4153-11ec-bc06-99054617ad5b",0.983387325042654,0.916205908069491,2,"UK","55+",0,"quintile 5",0,1,1,"More than 200 m²",0,1,1,0,1,1,1,1,1,0,3.45
"aa13a3e0-4153-11ec-9dbc-f9cac478b57f",0.876543057832282,0.820764257422178,2,"UK","55+",1,"quintile 4",1,1,1,"Don't know",0,1,0,0,1,0,1,1,1,0,3.45
"e23eda90-e7c6-11ec-a1aa-23ec84e67e62",0.897811612944698,0.885759117633949,2,"UK","55+",1,"quintile 1",0,1,0,"Don't know",1,0,0,0,1,1,1,1,1,0,3.45
"f8f900b0-ae9d-11ec-8dec-4324968f2652",0.916552674216983,0.845773094256784,1,"US","55+",1,"quintile 2",1,1,1,"76–100 m²",1,0,1,0,1,1,1,1,1,0,2.6
"1bc89ea0-4151-11ec-a63e-fb888647bbf7",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",0,0,0,"51–75 m²",0,0,1,0,1,0,1,1,0,0,4.17
"206666f0-4153-11ec-8908-81b65fef65f0",0.876543057832282,0.827238643870815,2,"UK","55+",1,"quintile 3",1,1,0,"Don't know",0,1,1,0,1,0,1,1,0,0,3.45
"0c33ad50-4153-11ec-95bc-ed4f99e66b97",0.960587654702468,0.906746865217858,3,"FR","55+",1,"quintile 5",0,1,1,"101–150 m²",1,1,1,0,1,1,1,0,1,0,4.17
"b1f2ccb0-4153-11ec-a703-0b6048afda1e",0.965128284167107,0.903065392751256,2,"UK","55+",1,"quintile 3",0,1,1,"101–150 m²",1,1,0,0,1,0,1,0,1,0,3.45
"70bfaa00-4154-11ec-af8a-9769df1cbc56",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",1,0,0,"76–100 m²",0,1,1,1,0,1,1,0,1,0,4.17
"ad59e0e0-4157-11ec-8007-1b53ff218764",1.05232766652201,0.972231450090909,2,"UK","55+",0,"quintile 5",0,1,1,"101–150 m²",1,0,0,0,1,1,1,0,1,0,3.45
"a6a09cc0-6db0-11ec-833c-1df60ca86fe8",1.01685520168973,1.36559102256582,1,"US","55+",0,"quintile 5",0,0,1,"51–75 m²",1,1,0,0,1,0,0,1,1,0,2.6
"44dda240-574b-11ec-a349-a18c4f222f98",0.875434299847098,0.846157214842666,1,"US","55+",1,"quintile 1",0,0,0,"51–75 m²",0,1,0,0,1,0,1,1,1,0,2.6
"9b2db620-574a-11ec-8e2b-5be2ca305da3",0.933122280086118,0.887124528836052,8,"CA","55+",1,"quintile 3",0,0,0,"101–150 m²",0,1,1,0,1,1,1,1,0,0,3.01
"8c9d9980-574a-11ec-b68a-a98464660d9f",0.91945705890074,0.864707766354578,8,"CA","55+",1,"quintile 3",0,1,1,"101–150 m²",1,0,0,0,1,0,1,1,1,1,3.01
"9e73d250-4151-11ec-9ba3-03210ec258ed",0.935512803890638,0.997756704663686,3,"FR","55+",1,"quintile 2",0,1,1,"76–100 m²",1,1,1,0,0,0,1,0,0,0,4.17
"b71d1400-8cab-11ec-b53f-a33c63edba76",0.957296241689912,0.899215654013304,2,"UK","55+",0,"quintile 5",0,1,1,"76–100 m²",0,0,0,0,1,1,1,0,0,0,3.45
"162509c0-4151-11ec-8d00-b51d2c4acba7",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",0,1,0,"76–100 m²",0,0,1,0,0,0,0,0,1,0,4.17
"95824de0-4151-11ec-9525-8f059d8862f2",0.898751456419445,1.03828135575666,3,"FR","55+",1,"quintile 3",1,1,0,"51–75 m²",0,1,1,1,1,0,1,1,1,1,4.17
"c29c0020-574a-11ec-a6a3-337e8d664ed2",0.91945705890074,1.01693217846948,8,"CA","55+",1,"quintile 4",0,1,1,"151–200 m²",0,0,1,0,0,0,0,0,1,1,3.01
"2e3d3ed0-4152-11ec-a740-971030ec34b5",0.965128284167107,0.903065392751256,2,"UK","55+",1,"quintile 3",0,1,1,"51–75 m²",1,1,0,1,0,0,0,1,1,0,3.45
