"ID","weight","weight_2","Country","REGION_UK","REGION_SE3","REGION_US2","REGION_NL2","REGION_CH","REGION_FR2","REGION_CA","REGION_BE","REGION_IL","Gender","Age_cat","Income","order_parts","S20","S5","S18","S19_1","S19_1_1","S19_2","S9_US","S9_UK","S9_FR","S9_SE","S9_CH","S9_NL","S9_CA","S9_BE","S9_IL","S10","B23_1","B31_1","B31_3","B31_5","B31_6","B31_7","B31_8","C34_1_2","C34_1_3","C34_1_4","C34_1_5","C34_1_6","C34_1_7","C34_1_89","C34_1_888888","C34_2_2","C34_2_3","C34_2_4","C34_2_5","C34_2_6","C34_2_7","C34_2_89","C34_2_888888","C35_1","C35_2","C35_3","C35_89","C35_888888","C37_1","C37_2","C37_3","C37_4","C37_5","C37_6","C37_8","C44_1","C44_2","C44_3","C44_4","C44_6","C44_9","C45_1","C45_3","C45_4","C45_6","C45_9","C46_1","C46_2","C46_3","C46_5","C46_6","C46_9","C47_1","C47_2","C47_4","C47_6","C49_1","C49_2","C49_3","C50"
"315c9610-9975-11ec-a848-d9595b8855ef",1.03302275681596,0.983718017519038,8,NA,NA,NA,NA,NA,NA,35,NA,NA,1,3,5,"A,C,B,D",1,1,4,NA,5,1,NA,NA,NA,NA,NA,NA,5,NA,NA,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,4,1,1,1,99,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,3,3,3,3,3
"20627f30-4154-11ec-82f5-ad1c94f2044a",1.11980512680591,1.0165289542624,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,"A,B,D,C",2,2,89,888888,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA,8,5,1,5,3,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,NA,2,1,1,1,2,2,NA,2,2,NA,NA,3,NA,NA,NA,4,4,5,4,5,4,3,1,5,1
"f4933920-8c7c-11ec-8f90-ad4c74cd111d",0.915924574122324,0.875442239865601,1,NA,NA,9,NA,NA,NA,NA,NA,NA,2,5,1,"A,C,B,E",2,2,3,NA,6,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,3,4,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,4,4,NA,4,4,5,5,5,5,4,4,4,1
"ac829930-4153-11ec-aed7-91a4c73b3a30",1.00787081350731,0.952113916746454,3,NA,NA,NA,NA,NA,53,NA,NA,NA,1,5,5,"A,D,B,C",3,1,3,5,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,4,3,2,5,4,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,3,3,4,3,4,4,5,3,4,1
"908f0d50-658c-11ec-b920-73ed65222754",1.03934108284982,0.985947430785079,3,NA,NA,NA,NA,NA,27,NA,NA,NA,1,5,5,"A,C,F,B",3,2,3,6,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,2,5,1,5,4,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,4,NA,5,5,5,4,5,1,5,1
"be66a590-574a-11ec-ae16-2bbeea21306a",0.975998487537192,0.947654889618072,8,NA,NA,NA,NA,NA,NA,47,NA,NA,2,2,1,"A,B,C,D",3,1,4,NA,888888,1,NA,NA,NA,NA,NA,NA,3,NA,NA,5,4,3,4,4,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,888888,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,4,3,3,4,2,3
"29529f20-4152-11ec-9195-031ab761f958",1.03458009147205,0.979176707118027,3,NA,NA,NA,NA,NA,76,NA,NA,NA,1,5,5,"A,B,C,E",1,2,3,5,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,4,4,2,3,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,9,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,3,5,3,2,4,2,4,2
"dcd75d00-e8ac-11ec-8582-0f11e0a36b89",0.999520276449789,0.885888532033609,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,3,5,"A,C,B,D",3,1,4,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,3,4,1,4,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,888888,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,4,4,1
"22eeabb0-4151-11ec-986a-a9f5f03d21fa",1.03458009147205,0.979176707118027,3,NA,NA,NA,NA,NA,76,NA,NA,NA,1,5,5,"A,C,B,D",3,1,3,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,4,3,4,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5,NA,NA,NA,NA,NA,2,1,1,1,2,2,NA,2,2,NA,NA,2,NA,NA,NA,3,6,4,4,4,4,4,4,4,1
"0ff38e30-4153-11ec-950f-fb1c8c43e7ed",0.960587654702468,0.980348754146915,3,NA,NA,NA,NA,NA,93,NA,NA,NA,2,5,1,"A,B,D,C",89,2,4,5,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,1,5,4,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,6,NA,NA,NA,NA,NA,99,1,1,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,3,1
"b4333bc0-4153-11ec-9cd6-1f9d8882777b",0.847503421974445,0.808295085402763,3,NA,NA,NA,NA,NA,84,NA,NA,NA,2,5,5,"A,B,E,C",1,1,2,4,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,3,NA,4,4,3,4,4,4,3,4,3,2
"fd4b04a0-9ab1-11ec-ad3b-17e03e4cecb8",0.885636320483842,1.25242420065223,4,NA,NA,NA,2,NA,NA,NA,NA,NA,2,5,2,"A,B,C,E",1,2,2,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,1,3,4,4,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,4,4,4,4,4,2,5,4,4,4,4,1
"7c291360-574b-11ec-a26d-837784dbb456",0.875810705200518,0.822622112064386,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,2,1,"A,F,C,B",2,1,3,NA,4,1,10,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,5,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,888888,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,5,NA,5,5,5,5,4,5,4,4,4,3,3,1
"5861e9c0-9745-11ec-a9dc-452eb81a8986",1.08848450505358,1.07250103564557,3,NA,NA,NA,NA,NA,75,NA,NA,NA,1,1,1,"A,F,B,C",1,1,3,6,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,2,5,3,4,3,2,3,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,NA,1,NA,NA,NA,NA,NA,2,1,2,1,1,99,NA,NA,2,2,NA,2,NA,4,NA,NA,NA,2,4,4,5,3,1,2,2
"f4ddde00-414e-11ec-9413-4f41c65ffaa4",0.938775915316135,0.962146685904907,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,5,3,"A,B,C,F",3,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,7,NA,3,5,2,4,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,2,NA,1,NA,4,4,5,5,4,5,5,4,4,1
"387d2ff0-e6a3-11ec-bed3-910538efc136",1.12483174626689,1.04972684373633,2,8,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,"A,F,B,C",3,1,3,888888,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,2,5,1,5,5,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,9,NA,NA,NA,NA,2,1,1,1,2,2,NA,2,1,NA,NA,3,NA,NA,NA,3,3,4,5,4,5,4,4,5,1
"cb8c83a0-c8ec-11ec-beb0-cf026f942d81",0.983023056476466,0.953939589013123,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,2,1,"A,C,F,B",1,1,4,NA,6,1,NA,NA,NA,NA,NA,NA,5,NA,NA,3,3,5,4,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,NA,NA,2,NA,NA,3,NA,5,NA,3,3,5,5,4,5,4,2,4,1
"669f4510-85da-11ec-9c80-8bc60c5127fb",0.971791605625263,0.945243857711265,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,3,1,"A,C,B,E",1,2,1,NA,5,1,NA,NA,NA,NA,NA,NA,3,NA,NA,6,4,2,5,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,888888,2,1,1,2,2,2,NA,2,NA,NA,NA,4,NA,NA,4,4,4,4,2,4,2,4,4,4,1
"b738f760-dc71-11ec-8785-05bd17a9e9b3",1.06511708480208,0.958258252705348,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,"A,E,B,C",1,1,4,4,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,2,5,1,5,3,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,5,NA,NA,NA,NA,99,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,4,3,5,4,5,4,5,1
"994b9c40-61f5-11ec-a0b3-67954706cd2e",1.10212699483232,1.36930689466823,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,5,"A,B,D,C",1,1,1,NA,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,NA,NA,NA,NA,2,3,NA,4,2,5,NA,3,4,4,2,4,4,3,2
"8d2e7b20-e72d-11ec-ba7b-739a10e46557",0.970640199769381,0.862536970970282,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,4,4,"A,E,C,B",1,1,4,5,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,3,4,3,3,3,3,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,6,NA,NA,NA,NA,NA,2,1,2,2,1,2,NA,NA,NA,2,NA,3,NA,1,NA,NA,6,4,4,4,4,3,3,4,3
"c1839a20-574d-11ec-875c-61882c408e3c",1.01685520168973,0.900188634765965,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,5,3,"A,B,F,C",2,1,3,NA,6,1,11,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,5,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,2,NA,1,2,4,2,5,5,5,5,5,5,5,1
"97fcb070-65d1-11ec-9c38-474d9ad8a191",1.07016102195772,1.06863736810948,2,12,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,"A,F,B,C",3,2,4,2,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,8,4,1,4,5,3,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,2,NA,NA,NA,NA,1,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,4,3,5,5,5,4,4,5,1
"97515d80-414f-11ec-a47e-372ae4b05bba",1.18560562206205,1.09396248494123,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,1,"A,F,C,B",1,2,2,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,8,5,1,5,5,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,4,4,4,4,5,4,5,5,5,5,1
"7e5dda00-414e-11ec-97e7-4faee78745ce",0.9582484479692,1.07155083192854,9,NA,NA,NA,NA,NA,NA,NA,1,NA,1,5,2,"A,C,B,E",2,1,4,7,NA,1,NA,NA,NA,NA,NA,NA,NA,9,NA,4,5,1,4,4,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,3,5,3,5,3,4,3
"cc448a80-d127-11ec-912d-5ba2e8a8ff93",1.02102800403349,1.13248645351259,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,5,4,"A,D,C,B",2,1,3,NA,7,1,10,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,2,NA,3,3,3,3,5,4,5,1
"fc10f980-5436-11ec-940c-a344ce877a5d",1.01267814335451,1.10541479778986,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,2,"A,D,C,B",3,1,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,8,5,5,4,2,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,6,NA,NA,NA,NA,NA,1,1,2,1,2,1,2,NA,2,NA,1,NA,NA,3,3,3,NA,5,4,5,5,4,4,4,1
"05831d00-574c-11ec-93e3-f3e4dce5fa2c",1.04385963641718,0.925028016315048,1,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,2,"A,C,B,E",2,1,3,NA,5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,3,3,3,3,3,4,4,4,4,4,3,3,2
"31a94520-e8ea-11ec-98cb-b9d909df537e",1.10212699483232,1.36930689466823,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,5,"A,B,C,F",1,1,3,NA,5,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,5,3,5,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,1
"c16d67e0-574a-11ec-9d36-91da3e9719b1",0.971791605625263,1.05772208823366,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,3,4,"A,F,C,B",2,1,3,NA,6,1,NA,NA,NA,NA,NA,NA,7,NA,NA,2,3,2,4,4,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,1,1,2,1,1,2,2,NA,2,2,NA,NA,NA,3,NA,NA,3,4,4,4,4,4,4,4,1
"261725e0-4150-11ec-a659-570fe7e082a8",0.927033287657049,0.849208041345479,4,NA,NA,NA,4,NA,NA,NA,NA,NA,2,4,3,"A,D,C,B",1,2,4,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,3,4,2,4,4,4,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,3,3,5,5,5,5,4,4,4,1
"72cdcfa0-e6fa-11ec-917b-111eb60d9855",0.975591205420393,0.87582033264365,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,4,"A,B,C,F",1,2,2,4,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,2,5,3,3,4,4,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,NA,NA,NA,4,NA,NA,NA,2,1,2,1,1,1,NA,NA,1,2,1,3,NA,2,NA,NA,NA,4,5,4,2,4,5,3,1
"1b8f36e0-a3b2-11ec-a697-db8f20d2fa29",1.07637921715252,0.954569752862446,5,NA,10,NA,NA,NA,NA,NA,NA,NA,1,3,5,"A,D,B,C",1,2,2,3,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,2,5,3,4,5,2,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,2,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,3,4,5,4,4,4,4,1
"3b62d630-414f-11ec-92b8-3535f3e3923c",0.885636320483842,0.817654224722536,4,NA,NA,NA,2,NA,NA,NA,NA,NA,2,5,4,"A,F,C,B",2,1,4,5,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,5,5,1,3,4,5,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,5,4,5,5,4,4,3,4,2,5,1
"8496a550-73a2-11ec-a4fb-499c14732a8b",0.92330840844453,1.02096942291482,9,NA,NA,NA,NA,NA,NA,NA,3,NA,2,5,2,"A,C,D,B",3,2,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,4,3,1,3,2,5,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,99,1,1,99,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,3,3,3,1
"055ddfd0-574c-11ec-81b3-130b8ffd8572",1.08556443340267,1.38645222884597,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,3,5,"A,C,B,E",2,1,3,NA,6,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,2,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,888888,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,3,4,3,3,2,2,2,2
"71d9e400-414f-11ec-88e7-77b088f7537c",0.94087078884523,0.833248217492084,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,4,4,"A,B,C,D",2,1,4,5,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,3,5,1,4,4,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,5,6,2,4,2,3,5,5,5,2
"086be000-414f-11ec-a65e-5921e5d3a1f3",1.01218474549713,1.02490197746028,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,"A,B,E,C",3,1,3,888888,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,7,5,1,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,99,1,99,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,5,4,5,3,4,5,5,5,1
"97420b40-414f-11ec-bfee-13012b7ab6e0",0.927033287657049,0.870883884136179,4,NA,NA,NA,4,NA,NA,NA,NA,NA,2,4,1,"A,C,E,B",2,2,4,888888,NA,1,NA,NA,NA,NA,NA,6,NA,NA,NA,8,3,2,4,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,6,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,3,NA,6,6,6,6,4,888888,4,4,4,3,3,1
"b4d7ee20-414f-11ec-b02e-dbc52636bb06",0.999520276449789,0.884622158324913,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,3,4,"A,C,E,B",1,1,89,5,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3,2,4,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,3,3,4,5,4,4,5,1,2,3
"bd28aae0-574a-11ec-b683-4f2e93d26082",0.942322834745925,1.0318545802826,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,4,4,"A,C,F,B",4,1,3,NA,5,1,NA,NA,NA,NA,NA,NA,6,NA,NA,4,2,4,2,3,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,6,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,3,3,4,4,4,4,2,4,1
"ffcfd990-414e-11ec-9179-332208b67c8c",0.999298300861284,0.95853905667838,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,5,5,"A,B,C,F",3,1,3,7,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,2,4,4,4,4,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,NA,9,NA,NA,NA,NA,NA,2,1,1,2,1,1,NA,2,NA,2,2,6,NA,NA,NA,NA,NA,4,4,4,4,2,3,4,2
"ff18b330-58c8-11ec-9674-29a58fae7652",0.951996379001935,0.895820823018323,5,NA,9,NA,NA,NA,NA,NA,NA,NA,1,5,4,"A,B,C,E",3,1,2,4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,4,4,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,3,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,4,3,4,2,4,1
"a68decb0-e8c5-11ec-8f2d-17b36dfdd752",1.02146700945831,1.10098736018703,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,2,4,"A,B,C,D",1,1,89,NA,6,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,NA,NA,2,NA,NA,NA,3,NA,NA,3,5,5,5,5,5,4,5,1
"24f96110-46e9-11ec-ad95-73c8ffc77190",1.00753210920595,0.995479754605956,9,NA,NA,NA,NA,NA,NA,NA,3,NA,2,4,1,"A,C,E,B",1,1,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,3,5,1,5,4,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,4,4,4,4,5,5,5,5,2,5,1
"99ff4060-d229-11ec-92c5-ed941ac8ec8f",0.9582484479692,0.918901273612158,9,NA,NA,NA,NA,NA,NA,NA,1,NA,1,5,4,"A,B,F,C",1,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,8,NA,2,5,1,4,5,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,2,1,1,1,2,2,NA,1,1,NA,NA,2,NA,NA,3,4,4,4,5,5,5,5,5,5,1
"309e5520-574c-11ec-9897-1de35226e5b6",1.04066147984033,1.36411357748124,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,4,5,"A,B,C,F",2,1,3,NA,6,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,3,5,4,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,4,5,4,4,5,2
"772be880-574b-11ec-b292-996cfb3bb87d",0.871856519136111,0.996678046841321,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,5,4,"A,B,F,C",4,1,3,NA,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,4,3,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,5,1,4,4,4,5,4,2,4,2
"5e550890-d174-11ec-a4a4-5799b42e0f00",0.875810705200518,0.779679433754233,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,2,3,"A,C,E,B",2,1,3,NA,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,4,5,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,5,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,NA,1,1,2,NA,NA,1,NA,NA,NA,5,4,5,5,4,4,4,1
"2b200600-4151-11ec-b956-b71de4fd5f99",0.927033287657049,0.821121150638023,4,NA,NA,NA,4,NA,NA,NA,NA,NA,2,4,4,"A,C,B,D",1,2,2,888888,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,5,4,2,4,4,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,4,4,6,4,5,4,4,4,4,4,1
"0fdd3b60-58c9-11ec-afd6-676695f0a1f5",1.03242063181269,0.966775487795499,5,NA,7,NA,NA,NA,NA,NA,NA,NA,1,3,1,"A,C,B,D",3,2,1,2,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,3,999999,3,3,3,5,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,2,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,5,NA,5,5,5,5,4,5,4,4,3,3,3,3
